"Destination","Area code","Calls","Client minutes","Sell rate","Income","Currency","Period"
"MEXICO CELLULAR TELCEL","52444503",10,10,0.0023,0.023,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR TELCEL","52444504",20,20,0.0023,0.04601,"EUR","10/01/19 10/13/19"
"MEXICO CELLULAR TELCEL","52444505",13,13,0.0023,0.02992,"EUR","10/01/19 10/07/19"
"MEXICO CELLULAR TELCEL","52444506",6,6,0.0023,0.01382,"EUR","10/02/19 10/11/19"
"MEXICO CELLULAR TELCEL","52444507",14,14,0.0023,0.03223,"EUR","10/03/19 10/11/19"
"MEXICO CELLULAR TELCEL","52444508",9,12,0.0023,0.02761,"EUR","10/02/19 10/10/19"
"MEXICO CELLULAR TELCEL","52444509",9,9,0.0023,0.02072,"EUR","10/03/19 10/15/19"
"MEXICO CELLULAR TELCEL","52444510",16,16,0.0023,0.0368,"EUR","10/02/19 10/14/19"
"MEXICO CELLULAR TELCEL","52444511",14,14,0.0023,0.03223,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52444512",16,16,0.0023,0.03682,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR TELCEL","52444537",19,19,0.0023,0.04373,"EUR","10/03/19 10/12/19"
"MEXICO CELLULAR TELCEL","52444538",19,19,0.0023,0.04372,"EUR","10/03/19 10/15/19"
"MEXICO CELLULAR TELCEL","52444539",24,24,0.0023,0.05525,"EUR","10/04/19 10/15/19"
"MEXICO CELLULAR TELCEL","52444540",7,7,0.0023,0.0161,"EUR","10/01/19 10/13/19"
"MEXICO CELLULAR TELCEL","52444541",6,6,0.0023,0.0138,"EUR","10/01/19 10/13/19"
"MEXICO CELLULAR TELCEL","52444542",8,8,0.0023,0.0184,"EUR","10/01/19 10/09/19"
"MEXICO CELLULAR TELCEL","52444543",13,13,0.0023,0.02993,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52444544",12,12,0.0023,0.02761,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52444545",20,20,0.0023,0.04604,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR TELCEL","52444546",7,7,0.0023,0.01611,"EUR","10/01/19 10/11/19"
"MEXICO CELLULAR TELCEL","52444572",23,23,0.0023,0.05294,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR TELCEL","52444573",14,14,0.0023,0.03223,"EUR","10/01/19 10/13/19"
"MEXICO CELLULAR TELCEL","52444574",14,14,0.0023,0.03222,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR TELCEL","52444575",14,14,0.0023,0.03222,"EUR","10/03/19 10/10/19"
"MEXICO CELLULAR TELCEL","52444576",20,20,0.0023,0.04603,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR TELCEL","52444577",16,16,0.0023,0.03683,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR TELCEL","52444578",23,23,0.0023,0.05294,"EUR","10/01/19 10/13/19"
"MEXICO CELLULAR TELCEL","52444579",12,12,0.0023,0.02759,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR TELCEL","52444583",16,16,0.0023,0.03684,"EUR","10/04/19 10/13/19"
"MEXICO CELLULAR TELCEL","52444584",10,10,0.0023,0.023,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR TELCEL","52444586",18,18,0.0023,0.04143,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR TELCEL","52444587",2,3,0.0023,0.0069,"EUR","10/02/19 10/04/19"
"MEXICO CELLULAR TELCEL","52444588",8,8,0.0023,0.01842,"EUR","10/02/19 10/10/19"
"MEXICO CELLULAR TELCEL","52444650",16,16,0.0023,0.03684,"EUR","10/04/19 10/15/19"
"MEXICO CELLULAR TELCEL","52444651",8,8,0.0023,0.0184,"EUR","10/04/19 10/15/19"
"MEXICO CELLULAR TELCEL","52444652",15,15,0.0023,0.03451,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR TELCEL","52444653",6,6,0.0023,0.01381,"EUR","10/03/19 10/10/19"
"MEXICO CELLULAR TELCEL","52444654",12,12,0.0023,0.02761,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR TELCEL","52444655",10,10,0.0023,0.023,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR TELCEL","52444656",16,16,0.0023,0.03684,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR TELCEL","5244466",93,93,0.0023,0.21401,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52444670",29,29,0.0023,0.06672,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","5244470",48,48,0.0023,0.11049,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR TELCEL","52444800",5,5,0.0023,0.0115,"EUR","10/07/19 10/13/19"
"MEXICO CELLULAR TELCEL","52444801",11,11,0.0023,0.02531,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR TELCEL","52444802",1,1,0.0023,0.0023,"EUR","10/13/19 10/13/19"
"MEXICO CELLULAR TELCEL","52444803",6,6,0.0023,0.0138,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR TELCEL","52444819",11,11,0.0023,0.02532,"EUR","10/03/19 10/15/19"
"MEXICO CELLULAR TELCEL","52444827",7,7,0.0023,0.0161,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR TELCEL","52444829",11,11,0.0023,0.02531,"EUR","10/02/19 10/12/19"
"MEXICO CELLULAR TELCEL","52444836",4,4,0.0023,0.0092,"EUR","10/05/19 10/14/19"
"MEXICO CELLULAR TELCEL","52444843",10,10,0.0023,0.02302,"EUR","10/02/19 10/13/19"
"MEXICO CELLULAR TELCEL","52444844",12,12,0.0023,0.02762,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52444845",9,9,0.0023,0.0207,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR TELCEL","52444846",6,6,0.0023,0.0138,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52444856",12,12,0.0023,0.02759,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR TELCEL","52444857",9,9,0.0023,0.02071,"EUR","10/01/19 10/13/19"
"MEXICO CELLULAR TELCEL","52444858",12,12,0.0023,0.02761,"EUR","10/03/19 10/15/19"
"MEXICO CELLULAR TELCEL","52444859",14,14,0.0023,0.03224,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52444860",9,9,0.0023,0.02071,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR TELCEL","52445100",13,13,0.0023,0.0299,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR TELCEL","52445101",12,12,0.0023,0.0276,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR TELCEL","52445103",9,9,0.0023,0.02069,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR TELCEL","52445105",17,17,0.0023,0.03911,"EUR","10/01/19 10/13/19"
"MEXICO CELLULAR TELCEL","52445106",8,8,0.0023,0.0184,"EUR","10/07/19 10/15/19"
"MEXICO CELLULAR TELCEL","52445108",15,15,0.0023,0.03451,"EUR","10/02/19 10/14/19"
"MEXICO CELLULAR TELCEL","52445109",12,12,0.0023,0.02758,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52445110",10,10,0.0023,0.02303,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR TELCEL","52445111",7,7,0.0023,0.0161,"EUR","10/01/19 10/10/19"
"MEXICO CELLULAR TELCEL","52445112",12,12,0.0023,0.0276,"EUR","10/03/19 10/13/19"
"MEXICO CELLULAR TELCEL","52445113",10,10,0.0023,0.023,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52445117",8,8,0.0023,0.0184,"EUR","10/03/19 10/14/19"
"MEXICO CELLULAR TELCEL","52445122",12,12,0.0023,0.02762,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR TELCEL","52445123",7,7,0.0023,0.01611,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52445131",9,9,0.0023,0.02071,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR TELCEL","52445135",11,11,0.0023,0.02531,"EUR","10/01/19 10/09/19"
"MEXICO CELLULAR TELCEL","52445138",1,1,0.0023,0.0023,"EUR","10/05/19 10/05/19"
"MEXICO CELLULAR TELCEL","52445139",4,4,0.0023,0.0092,"EUR","10/03/19 10/14/19"
"MEXICO CELLULAR TELCEL","52445140",10,10,0.0023,0.02302,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52445141",11,11,0.0023,0.0253,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52445144",12,12,0.0023,0.0276,"EUR","10/01/19 10/13/19"
"MEXICO CELLULAR TELCEL","52445145",14,14,0.0023,0.03221,"EUR","10/03/19 10/15/19"
"MEXICO CELLULAR TELCEL","52445157",13,13,0.0023,0.02991,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52445158",10,10,0.0023,0.02302,"EUR","10/02/19 10/14/19"
"MEXICO CELLULAR TELCEL","52445159",11,11,0.0023,0.0253,"EUR","10/04/19 10/15/19"
"MEXICO CELLULAR TELCEL","52445181",8,8,0.0023,0.0184,"EUR","10/01/19 10/11/19"
"MEXICO CELLULAR TELCEL","52445182",3,3,0.0023,0.0069,"EUR","10/04/19 10/11/19"
"MEXICO CELLULAR TELCEL","52445194",11,11,0.0023,0.02531,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52445195",10,10,0.0023,0.02301,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52445450",3,3,0.0023,0.0069,"EUR","10/06/19 10/12/19"
"MEXICO CELLULAR TELCEL","52445455",14,14,0.0023,0.0322,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","524454565",2,2,0.0023,0.0046,"EUR","10/01/19 10/03/19"
"MEXICO CELLULAR TELCEL","524454568",2,2,0.0023,0.0046,"EUR","10/02/19 10/14/19"
"MEXICO CELLULAR TELCEL","5244546",4,4,0.0023,0.0092,"EUR","10/06/19 10/15/19"
"MEXICO CELLULAR TELCEL","5244610",9,9,0.0023,0.02071,"EUR","10/08/19 10/15/19"
"MEXICO CELLULAR TELCEL","52447100",10,10,0.0023,0.023,"EUR","10/05/19 10/15/19"
"MEXICO CELLULAR TELCEL","52447103",9,9,0.0023,0.0207,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52447105",10,10,0.0023,0.023,"EUR","10/01/19 10/11/19"
"MEXICO CELLULAR TELCEL","52447107",13,19,0.0023,0.04371,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52447108",10,10,0.0023,0.02301,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52447109",9,9,0.0023,0.02072,"EUR","10/02/19 10/12/19"
"MEXICO CELLULAR TELCEL","52447110",4,4,0.0023,0.0092,"EUR","10/01/19 10/13/19"
"MEXICO CELLULAR TELCEL","52447111",8,8,0.0023,0.01841,"EUR","10/01/19 10/10/19"
"MEXICO CELLULAR TELCEL","52447112",4,4,0.0023,0.0092,"EUR","10/04/19 10/10/19"
"MEXICO CELLULAR TELCEL","52447114",11,11,0.0023,0.02533,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52447115",8,8,0.0023,0.01841,"EUR","10/05/19 10/15/19"
"MEXICO CELLULAR TELCEL","52447116",2,2,0.0023,0.0046,"EUR","10/08/19 10/09/19"
"MEXICO CELLULAR TELCEL","52447117",17,17,0.0023,0.03911,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52447118",3,3,0.0023,0.0069,"EUR","10/03/19 10/10/19"
"MEXICO CELLULAR TELCEL","52447119",5,5,0.0023,0.01149,"EUR","10/03/19 10/11/19"
"MEXICO CELLULAR TELCEL","52447123",1,1,0.0023,0.0023,"EUR","10/08/19 10/08/19"
"MEXICO CELLULAR TELCEL","52447124",8,8,0.0023,0.01841,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52447125",8,8,0.0023,0.01842,"EUR","10/05/19 10/11/19"
"MEXICO CELLULAR TELCEL","52447126",6,6,0.0023,0.01382,"EUR","10/03/19 10/10/19"
"MEXICO CELLULAR TELCEL","52447150",12,12,0.0023,0.02762,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52447151",5,5,0.0023,0.0115,"EUR","10/04/19 10/10/19"
"MEXICO CELLULAR TELCEL","52448101",12,12,0.0023,0.02761,"EUR","10/01/19 10/11/19"
"MEXICO CELLULAR TELCEL","52448102",12,12,0.0023,0.02762,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR TELCEL","52448103",11,11,0.0023,0.02529,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52448105",14,14,0.0023,0.0322,"EUR","10/01/19 10/09/19"
"MEXICO CELLULAR TELCEL","52448106",13,13,0.0023,0.02992,"EUR","10/01/19 10/11/19"
"MEXICO CELLULAR TELCEL","52448108",17,17,0.0023,0.03911,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR TELCEL","52448110",26,26,0.0023,0.05978,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR TELCEL","52448111",6,6,0.0023,0.0138,"EUR","10/04/19 10/14/19"
"MEXICO CELLULAR TELCEL","52448112",17,17,0.0023,0.03913,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52448113",14,14,0.0023,0.03221,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52448114",10,10,0.0023,0.023,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR TELCEL","52448115",6,6,0.0023,0.0138,"EUR","10/03/19 10/14/19"
"MEXICO CELLULAR TELCEL","52448116",14,14,0.0023,0.03223,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52448118",1,1,0.0023,0.0023,"EUR","10/11/19 10/11/19"
"MEXICO CELLULAR TELCEL","52448121",10,10,0.0023,0.02303,"EUR","10/02/19 10/11/19"
"MEXICO CELLULAR TELCEL","52448122",14,14,0.0023,0.03222,"EUR","10/02/19 10/12/19"
"MEXICO CELLULAR TELCEL","52448125",16,16,0.0023,0.03682,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR TELCEL","52448150",13,13,0.0023,0.02991,"EUR","10/02/19 10/14/19"
"MEXICO CELLULAR TELCEL","52448169",14,14,0.0023,0.03221,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR TELCEL","5244910",124,125,0.0023,0.28768,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","5244911",116,126,0.0023,0.28996,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52449120",11,11,0.0023,0.02531,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR TELCEL","52449123",20,20,0.0023,0.04604,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52449125",12,12,0.0023,0.02762,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52449128",14,14,0.0023,0.03221,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52449129",15,15,0.0023,0.0345,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR TELCEL","52449137",11,11,0.0023,0.0253,"EUR","10/02/19 10/12/19"
"MEXICO CELLULAR TELCEL","52449138",11,11,0.0023,0.02532,"EUR","10/02/19 10/14/19"
"MEXICO CELLULAR TELCEL","52449142",13,13,0.0023,0.02993,"EUR","10/03/19 10/12/19"
"MEXICO CELLULAR TELCEL","52449143",21,22,0.0023,0.0506,"EUR","10/02/19 10/14/19"
"MEXICO CELLULAR TELCEL","52449150",9,9,0.0023,0.02071,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52449151",12,14,0.0023,0.03221,"EUR","10/01/19 10/11/19"
"MEXICO CELLULAR TELCEL","52449152",12,12,0.0023,0.02761,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR TELCEL","52449155",9,10,0.0023,0.023,"EUR","10/02/19 10/13/19"
"MEXICO CELLULAR TELCEL","52449156",10,10,0.0023,0.023,"EUR","10/02/19 10/14/19"
"MEXICO CELLULAR TELCEL","52449157",10,10,0.0023,0.02302,"EUR","10/02/19 10/10/19"
"MEXICO CELLULAR TELCEL","52449173",11,11,0.0023,0.02531,"EUR","10/05/19 10/13/19"
"MEXICO CELLULAR TELCEL","52449178",16,16,0.0023,0.03682,"EUR","10/02/19 10/13/19"
"MEXICO CELLULAR TELCEL","52449179",6,6,0.0023,0.0138,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52449180",21,25,0.0023,0.05753,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR TELCEL","52449181",8,8,0.0023,0.01842,"EUR","10/02/19 10/07/19"
"MEXICO CELLULAR TELCEL","52449182",16,16,0.0023,0.03683,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52449183",14,14,0.0023,0.03224,"EUR","10/01/19 10/11/19"
"MEXICO CELLULAR TELCEL","52449185",8,8,0.0023,0.01841,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52449186",16,16,0.0023,0.03682,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR TELCEL","52449188",9,11,0.0023,0.02531,"EUR","10/01/19 10/11/19"
"MEXICO CELLULAR TELCEL","52449189",13,13,0.0023,0.0299,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR TELCEL","52449190",14,14,0.0023,0.03221,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52449191",18,18,0.0023,0.0414,"EUR","10/01/19 10/11/19"
"MEXICO CELLULAR TELCEL","52449192",10,10,0.0023,0.02301,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52449193",11,11,0.0023,0.02532,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR TELCEL","52449195",18,18,0.0023,0.04142,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52449196",8,9,0.0023,0.0207,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52449197",15,15,0.0023,0.03451,"EUR","10/01/19 10/13/19"
"MEXICO CELLULAR TELCEL","52449198",18,19,0.0023,0.04369,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52449199",14,14,0.0023,0.03221,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR TELCEL","52449201",10,10,0.0023,0.023,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR TELCEL","52449203",15,15,0.0023,0.03452,"EUR","10/01/19 10/10/19"
"MEXICO CELLULAR TELCEL","52449204",15,15,0.0023,0.03452,"EUR","10/03/19 10/15/19"
"MEXICO CELLULAR TELCEL","52449205",12,12,0.0023,0.02762,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52449206",15,15,0.0023,0.0345,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52449209",4,4,0.0023,0.00921,"EUR","10/03/19 10/08/19"
"MEXICO CELLULAR TELCEL","52449210",8,8,0.0023,0.01841,"EUR","10/01/19 10/10/19"
"MEXICO CELLULAR TELCEL","52449211",11,11,0.0023,0.02533,"EUR","10/03/19 10/12/19"
"MEXICO CELLULAR TELCEL","52449212",12,12,0.0023,0.0276,"EUR","10/01/19 10/09/19"
"MEXICO CELLULAR TELCEL","52449213",17,17,0.0023,0.03911,"EUR","10/01/19 10/08/19"
"MEXICO CELLULAR TELCEL","52449222",11,11,0.0023,0.02528,"EUR","10/01/19 10/07/19"
"MEXICO CELLULAR TELCEL","52449223",8,8,0.0023,0.0184,"EUR","10/03/19 10/12/19"
"MEXICO CELLULAR TELCEL","52449224",18,18,0.0023,0.04141,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR TELCEL","52449225",12,12,0.0023,0.02761,"EUR","10/01/19 10/11/19"
"MEXICO CELLULAR TELCEL","52449227",12,12,0.0023,0.02762,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR TELCEL","52449256",6,6,0.0023,0.01382,"EUR","10/01/19 10/09/19"
"MEXICO CELLULAR TELCEL","52449257",9,9,0.0023,0.02072,"EUR","10/03/19 10/09/19"
"MEXICO CELLULAR TELCEL","52449258",15,15,0.0023,0.03451,"EUR","10/02/19 10/12/19"
"MEXICO CELLULAR TELCEL","52449259",17,17,0.0023,0.03911,"EUR","10/01/19 10/13/19"
"MEXICO CELLULAR TELCEL","52449260",11,11,0.0023,0.0253,"EUR","10/01/19 10/11/19"
"MEXICO CELLULAR TELCEL","52449261",9,9,0.0023,0.0207,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR TELCEL","52449262",10,10,0.0023,0.02302,"EUR","10/05/19 10/14/19"
"MEXICO CELLULAR TELCEL","52449263",9,9,0.0023,0.02071,"EUR","10/01/19 10/11/19"
"MEXICO CELLULAR TELCEL","52449264",9,9,0.0023,0.02069,"EUR","10/02/19 10/15/19"
"MEXICO CELLULAR TELCEL","52449265",2,2,0.0023,0.0046,"EUR","10/03/19 10/10/19"
"MEXICO CELLULAR TELCEL","52449275",15,15,0.0023,0.03454,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52449276",10,10,0.0023,0.02301,"EUR","10/02/19 10/11/19"
"MEXICO CELLULAR TELCEL","52449277",23,23,0.0023,0.05294,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR TELCEL","52449278",7,7,0.0023,0.01611,"EUR","10/04/19 10/12/19"
"MEXICO CELLULAR TELCEL","52449279",6,6,0.0023,0.01381,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52449280",7,7,0.0023,0.0161,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52449283",6,6,0.0023,0.01379,"EUR","10/01/19 10/11/19"
"MEXICO CELLULAR TELCEL","52449284",10,10,0.0023,0.02302,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52449285",10,10,0.0023,0.02303,"EUR","10/01/19 10/09/19"
"MEXICO CELLULAR TELCEL","52449286",9,9,0.0023,0.0207,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR TELCEL","52449287",8,10,0.0023,0.023,"EUR","10/01/19 10/13/19"
"MEXICO CELLULAR TELCEL","52449288",8,8,0.0023,0.01842,"EUR","10/05/19 10/15/19"
"MEXICO CELLULAR TELCEL","52449289",8,8,0.0023,0.01841,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR TELCEL","52449290",17,17,0.0023,0.03909,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52449291",16,16,0.0023,0.03683,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR TELCEL","52449311",15,15,0.0023,0.03452,"EUR","10/01/19 10/13/19"
"MEXICO CELLULAR TELCEL","52449312",17,17,0.0023,0.03913,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52449313",16,16,0.0023,0.0368,"EUR","10/02/19 10/14/19"
"MEXICO CELLULAR TELCEL","52449342",22,22,0.0023,0.0506,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR TELCEL","52449343",21,21,0.0023,0.04835,"EUR","10/01/19 10/13/19"
"MEXICO CELLULAR TELCEL","52449344",21,22,0.0023,0.05063,"EUR","10/01/19 10/13/19"
"MEXICO CELLULAR TELCEL","52449345",14,14,0.0023,0.03222,"EUR","10/01/19 10/13/19"
"MEXICO CELLULAR TELCEL","52449346",21,21,0.0023,0.04831,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR TELCEL","52449347",25,25,0.0023,0.05753,"EUR","10/01/19 10/11/19"
"MEXICO CELLULAR TELCEL","52449348",15,15,0.0023,0.03453,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR TELCEL","52449349",21,21,0.0023,0.04835,"EUR","10/04/19 10/15/19"
"MEXICO CELLULAR TELCEL","52449352",14,14,0.0023,0.0322,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR TELCEL","52449360",1,1,0.0023,0.0023,"EUR","10/05/19 10/05/19"
"MEXICO CELLULAR TELCEL","52449362",18,18,0.0023,0.0414,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52449363",19,19,0.0023,0.0437,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52449364",17,17,0.0023,0.03909,"EUR","10/01/19 10/13/19"
"MEXICO CELLULAR TELCEL","52449365",8,8,0.0023,0.0184,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR TELCEL","52449366",22,22,0.0023,0.05063,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR TELCEL","52449389",16,16,0.0023,0.03681,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR TELCEL","52449390",13,13,0.0023,0.0299,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR TELCEL","52449391",12,21,0.0023,0.04832,"EUR","10/01/19 10/11/19"
"MEXICO CELLULAR TELCEL","52449393",4,4,0.0023,0.0092,"EUR","10/01/19 10/11/19"
"MEXICO CELLULAR TELCEL","52449394",15,15,0.0023,0.03452,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR TELCEL","52449395",9,9,0.0023,0.02071,"EUR","10/01/19 10/10/19"
"MEXICO CELLULAR TELCEL","52449396",10,10,0.0023,0.02302,"EUR","10/04/19 10/12/19"
"MEXICO CELLULAR TELCEL","52449397",10,10,0.0023,0.023,"EUR","10/01/19 10/08/19"
"MEXICO CELLULAR TELCEL","52449398",9,9,0.0023,0.02069,"EUR","10/01/19 10/09/19"
"MEXICO CELLULAR TELCEL","52449399",7,7,0.0023,0.0161,"EUR","10/01/19 10/09/19"
"MEXICO CELLULAR TELCEL","52449400",11,11,0.0023,0.0253,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR TELCEL","52449401",17,17,0.0023,0.03913,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR TELCEL","52449402",6,6,0.0023,0.0138,"EUR","10/03/19 10/14/19"
"MEXICO CELLULAR TELCEL","52449412",19,19,0.0023,0.04374,"EUR","10/01/19 10/13/19"
"MEXICO CELLULAR TELCEL","52449413",3,3,0.0023,0.0069,"EUR","10/01/19 10/01/19"
"MEXICO CELLULAR TELCEL","52449414",10,10,0.0023,0.02299,"EUR","10/01/19 10/14/19"
"MEXICO CELLULAR TELCEL","52449415",5,5,0.0023,0.0115,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR TELCEL","52449424",9,9,0.0023,0.02071,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR TELCEL","52449425",7,7,0.0023,0.0161,"EUR","10/05/19 10/14/19"
"MEXICO CELLULAR TELCEL","52449426",13,13,0.0023,0.02989,"EUR","10/01/19 10/13/19"
"MEXICO CELLULAR TELCEL","52449427",8,8,0.0023,0.01839,"EUR","10/01/19 10/12/19"
"MEXICO CELLULAR TELCEL","52449428",13,13,0.0023,0.0299,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52449429",7,7,0.0023,0.0161,"EUR","10/01/19 10/05/19"
"MEXICO CELLULAR TELCEL","52449448",15,16,0.0023,0.03679,"EUR","10/01/19 10/15/19"
"MEXICO CELLULAR TELCEL","52449452",17,17,0.0023,0.03913,"EUR","10/03/19 10/14/19"
"MEXICO CELLULAR TELCEL","52449453",15,15,0.0023,0.03451,"EUR","10/01/19 10/11/19"
"MEXICO CELLULAR TELCEL","52449455",7,7,0.0023,0.01612,"EUR","10/02/19 10/14/19"
"MEXICO CELLULAR TELCEL","52449456",13,13,0.0023,0.02991,"EUR","10/02/19 10/13/19"
